sensor,ts_ns,x,y,z,w
acc,927641592582304,-0.2801216,3.083732,6.8522053,0.0
gyr,927641592582304,0.20830505,-0.43371433,0.30115658,0.0
acc,927641594581523,-0.2657564,3.1196449,6.873753,0.0
rotVec,927641594581523,0.16445886,0.06656306,0.18840875,0.9659322
linAcc,927641594581523,0.38756093,-0.24201941,-2.3155217,0.0
gyr,927641594581523,0.18692477,-0.41905355,0.29565877,0.0
gyr,927641596579804,0.16187929,-0.40622538,0.29077184,0.0
acc,927641596579804,-0.2657564,3.1531637,6.897695,0.0
acc,927641598578789,-0.28491,3.1914709,6.945579,0.0
gyr,927641598578789,0.1386664,-0.3915646,0.2864958,0.0
acc,927641600577656,-0.2825158,3.2106245,6.9719152,0.0
gyr,927641600577656,0.124005646,-0.38606682,0.2846632,0.0
acc,927641602576523,-0.2801216,3.2489316,7.038953,0.0
rotVec,927641602576523,0.16520749,0.065498404,0.19248047,0.96507406
linAcc,927641602576523,0.3359634,-0.12543106,-2.14824,0.0
gyr,927641602576523,0.099571034,-0.37018433,0.28038713,0.0
acc,927641604575664,-0.2825158,3.2824504,7.101202,0.0
gyr,927641604575664,0.07880162,-0.3549127,0.2779437,0.0
acc,927641606574648,-0.29688102,3.3159695,7.16824,0.0
gyr,927641606574648,0.05681047,-0.34208453,0.27550024,0.0
acc,927641608574140,-0.30645782,3.3494883,7.2472486,0.0
gyr,927641608574140,0.03848451,-0.32375857,0.27305678,0.0
acc,927641610574335,-0.31603462,3.3973722,7.323863,0.0
rotVec,927641610574335,0.16581124,0.06402635,0.19330023,0.9649054
linAcc,927641610574335,0.26702994,0.01665783,-1.8631496,0.0
gyr,927641610574335,0.021380283,-0.312763,0.2706133,0.0
acc,927641612574375,-0.33279404,3.4332852,7.410054,0.0
gyr,927641612574375,0.005497787,-0.3005457,0.26939157,0.0
acc,927641614574179,-0.35434186,3.4572272,7.4962454,0.0
gyr,927641614574179,-0.007941248,-0.28527406,0.26939157,0.0
acc,927641616574023,-0.36870706,3.4859576,7.57286,0.0
gyr,927641616574023,-0.015882496,-0.2742785,0.26633725,0.0
acc,927641618573906,-0.3878607,3.5122938,7.6470804,0.0
rotVec,927641618573906,0.16610955,0.06271678,0.1941432,0.9647708
linAcc,927641618573906,0.16637745,0.13030028,-1.5412445,0.0
gyr,927641618573906,-0.02443461,-0.26328292,0.2669481,0.0
acc,927641620573710,-0.39743748,3.5290532,7.69257,0.0
gyr,927641620573710,-0.032375857,-0.25961772,0.26633725,0.0
gyr,927641622573320,-0.03176499,-0.25350907,0.26633725,0.0
acc,927641622573320,-0.4165911,3.5697548,7.771579,0.0
acc,927641624573281,-0.44532153,3.596091,7.843405,0.0
gyr,927641624573281,-0.027488936,-0.2443461,0.26633725,0.0
acc,927641626573398,-0.47405192,3.6104562,7.9008656,0.0
rotVec,927641626573398,0.16610208,0.061963916,0.19751309,0.9641365
linAcc,927641626573398,0.054219335,0.22944188,-1.2893496,0.0
gyr,927641626573398,-0.028710667,-0.24312437,0.2669481,0.0
acc,927641628573085,-0.49799395,3.6367924,7.9583263,0.0
gyr,927641628573085,-0.022602014,-0.24129178,0.267559,0.0
acc,927641630572734,-0.51954174,3.6655228,8.013393,0.0
gyr,927641630572734,-0.02076942,-0.23884831,0.26816985,0.0
acc,927641632568345,-0.533907,3.6846764,8.058883,0.0
gyr,927641632572187,-0.010995574,-0.2406809,0.27000242,0.0
acc,927641634572031,-0.5506664,3.6966474,8.099585,0.0
rotVec,927641634572031,0.16627868,0.060840063,0.19839203,0.96399724
linAcc,927641634572031,-0.047363877,0.31605268,-1.0921869,0.0
gyr,927641634572031,-6.1086525E-4,-0.24251351,0.27000242,0.0
acc,927641636571289,-0.5722142,3.715801,8.147469,0.0
gyr,927641636571289,0.01282817,-0.24312437,0.2706133,0.0
acc,927641638570351,-0.5770026,3.7421372,8.1642275,0.0
gyr,927641638570351,0.023823744,-0.24740042,0.27183503,0.0
acc,927641640569765,-0.5770026,3.7565024,8.173804,0.0
gyr,927641640569765,0.035430185,-0.24678956,0.2724459,0.0
acc,927641642569726,-0.581791,3.7780502,8.192958,0.0
rotVec,927641642569726,0.16655667,0.059871636,0.20009193,0.9636584
linAcc,927641642569726,-0.10383129,0.39507818,-0.99929047,0.0
gyr,927641642569726,0.04520403,-0.25045475,0.27366763,0.0
acc,927641644569218,-0.5793968,3.799598,8.202535,0.0
gyr,927641644569218,0.05681047,-0.25167647,0.27550024,0.0
acc,927641646568671,-0.5770026,3.809175,8.214506,0.0
gyr,927641646568671,0.07391469,-0.25289822,0.2761111,0.0
acc,927641648567539,-0.5602432,3.8283286,8.231265,0.0
gyr,927641648567539,0.08674286,-0.25534168,0.27672195,0.0
acc,927641650566796,-0.5506664,3.8379054,8.209718,0.0
rotVec,927641650566796,0.16707762,0.058767267,0.20096943,0.96345365
linAcc,927641650566796,-0.0987359,0.44908094,-0.9816923,0.0
gyr,927641650566796,0.1001819,-0.25167647,0.27916542,0.0
acc,927641652566132,-0.521936,3.8522706,8.192958,0.0
gyr,927641652566132,0.112399206,-0.25228736,0.28038713,0.0
acc,927641654566484,-0.50517654,3.8738184,8.178593,0.0
gyr,927641654566484,0.124005646,-0.25045475,0.28160888,0.0
acc,927641656566289,-0.50038815,3.8905778,8.161834,0.0
gyr,927641656566289,0.13255776,-0.2510656,0.28038713,0.0
acc,927641658565820,-0.48362875,3.916914,8.137892,0.0
rotVec,927641658565820,0.1677973,0.05770554,0.20185404,0.9632077
linAcc,927641658565820,-0.057787508,0.51848316,-1.0512171,0.0
gyr,927641658565820,0.14294247,-0.25045475,0.28405234,0.0
acc,927641660565312,-0.45250413,3.9312792,8.118738,0.0
gyr,927641660565312,0.14905111,-0.24617869,0.28221974,0.0
acc,927641662566093,-0.4429273,3.940856,8.109161,0.0
gyr,927641662566093,0.15393804,-0.24617869,0.2828306,0.0
acc,927641664566640,-0.4237737,3.9576154,8.080431,0.0
gyr,927641664566640,0.1600467,-0.23945917,0.2828306,0.0
acc,927641666566289,-0.4141969,3.9791632,8.058883,0.0
rotVec,927641666566289,0.1685517,0.056966707,0.20431477,0.96260095
linAcc,927641666566289,-0.01411292,0.5686619,-1.1269112,0.0
gyr,927641666566289,0.16676621,-0.2321288,0.28405234,0.0
acc,927641668565664,-0.41180268,4.000711,8.056489,0.0
gyr,927641668565664,0.1685988,-0.22235495,0.28405234,0.0
acc,927641670566093,-0.4189853,4.0222588,8.051701,0.0
gyr,927641670566093,0.17287487,-0.22052236,0.2846632,0.0
acc,927641672566171,-0.4405331,4.060566,8.046912,0.0
gyr,927641672566171,0.17287487,-0.2125811,0.28588495,0.0
acc,927641674566523,-0.4429273,4.0773253,8.0445175,0.0
rotVec,927641674566523,0.16945328,0.056059532,0.20522211,0.96230286
linAcc,927641674566523,-0.06692681,0.65343094,-1.13731,0.0
gyr,927641674566523,0.17531833,-0.204029,0.2883284,0.0
acc,927641676566953,-0.4357447,4.1036615,8.054094,0.0
gyr,927641676566953,0.17531833,-0.19547687,0.2883284,0.0
acc,927641678566757,-0.4261679,4.1276035,8.054094,0.0
gyr,927641678566757,0.1777618,-0.18448131,0.28893927,0.0
acc,927641680567617,-0.40940848,4.1515455,8.051701,0.0
gyr,927641680567617,0.17654006,-0.17470746,0.29077184,0.0
acc,927641682567617,-0.40462008,4.1635165,8.051701,0.0
rotVec,927641682567617,0.1702965,0.055449042,0.20713301,0.9617799
linAcc,927641682567617,-0.05048734,0.72583294,-1.125843,0.0
gyr,927641682567617,0.17348573,-0.17104226,0.28955013,0.0
acc,927641684567929,-0.39983168,4.197036,8.058883,0.0
gyr,927641684567929,0.1740966,-0.16493362,0.2883284,0.0
acc,927641686567304,-0.4189853,4.232949,8.066066,0.0
gyr,927641686567304,0.1704314,-0.1600467,0.28955013,0.0
acc,927641688566757,-0.45250413,4.268862,8.063671,0.0
gyr,927641688566757,0.1685988,-0.15393804,0.2883284,0.0
acc,927641690567656,-0.45250413,4.297592,8.080431,0.0
rotVec,927641690567656,0.1711553,0.054769315,0.20809548,0.9614585
linAcc,927641690567656,-0.118258566,0.84651494,-1.0928316,0.0
gyr,927641690567656,0.16493362,-0.15332718,0.28771752,0.0
acc,927641692568125,-0.45968673,4.3287168,8.0924015,0.0
gyr,927641692568125,0.16310102,-0.14844026,0.2864958,0.0
acc,927641694569453,-0.44532153,4.3598413,8.1163435,0.0
gyr,927641694569453,0.16493362,-0.14355333,0.28527406,0.0
acc,927641696569726,-0.4309563,4.3885717,8.135497,0.0
gyr,927641696569726,0.16187929,-0.14049901,0.28527406,0.0
acc,927641698569921,-0.44532153,4.4101195,8.14268,0.0
rotVec,927641698569921,0.17196965,0.05414613,0.20906016,0.96113926
linAcc,927641698569921,-0.12974414,0.9462817,-1.026433,0.0
gyr,927641698569921,0.16187929,-0.13683382,0.28405234,0.0
acc,927641700569882,-0.45729253,4.429273,8.157045,0.0
gyr,927641700569882,0.16126843,-0.1337795,0.28099802,0.0
acc,927641702570234,-0.46447513,4.4364557,8.169016,0.0
gyr,927641702570234,0.16126843,-0.1301143,0.28099802,0.0
acc,927641704570820,-0.47165772,4.4603977,8.176199,0.0
gyr,927641704570820,0.16187929,-0.13072516,0.28099802,0.0
acc,927641706570976,-0.47884035,4.477157,8.195353,0.0
rotVec,927641706570976,0.17294656,0.053724356,0.21021649,0.96073526
linAcc,927641706570976,-0.17956755,0.9967849,-0.9680443,0.0
gyr,927641706570976,0.16371189,-0.12950343,0.28038713,0.0
acc,927641708570312,-0.48123455,4.489128,8.200141,0.0
gyr,927641708570312,0.16493362,-0.13194689,0.27916542,0.0
acc,927641710570429,-0.47165772,4.51307,8.228871,0.0
gyr,927641710570429,0.16737708,-0.13133603,0.27977628,0.0
acc,927641712569726,-0.45489833,4.522647,8.226477,0.0
gyr,927641712569726,0.16737708,-0.1337795,0.27672195,0.0
acc,927641714568593,-0.4237737,4.5394063,8.236053,0.0
rotVec,927641714568593,0.17420031,0.053405292,0.211124,0.9603275
linAcc,927641714568593,-0.13921016,1.0371673,-0.91947746,0.0
gyr,927641714568593,0.16920967,-0.13744467,0.2761111,0.0
acc,927641716567304,-0.41180268,4.55856,8.236053,0.0
gyr,927641716567304,0.1704314,-0.13927728,0.27305678,0.0
acc,927641718568046,-0.40701428,4.572925,8.248025,0.0
gyr,927641718568046,0.172264,-0.1386664,0.267559,0.0
acc,927641720567812,-0.39983168,4.5872903,8.26239,0.0
gyr,927641720567812,0.17287487,-0.1441642,0.2657264,0.0
acc,927641722567187,-0.39264908,4.6016555,8.281544,0.0
rotVec,927641722567187,0.17575014,0.053197928,0.21196884,0.95987034
linAcc,927641722567187,-0.12179801,1.0717783,-0.8637829,0.0
gyr,927641722567187,0.17287487,-0.14355333,0.26206118,0.0
acc,927641724566484,-0.39264908,4.608838,8.293514,0.0
gyr,927641724566484,0.17348573,-0.14355333,0.25717425,0.0
acc,927641726564921,-0.38307226,4.6375685,8.3150625,0.0
gyr,927641726564921,0.172264,-0.14355333,0.25350907,0.0
acc,927641728563789,-0.37588966,4.6662993,8.327033,0.0
gyr,927641728563789,0.1740966,-0.14966199,0.24923302,0.0
acc,927641730564375,-0.38067806,4.687847,8.334216,0.0
rotVec,927641730564375,0.1776025,0.053121176,0.2127278,0.9593656
linAcc,927641730564375,-0.12214255,1.1243832,-0.79843235,0.0
gyr,927641730564375,0.1685988,-0.14844026,0.2443461,0.0
acc,927641732563515,-0.36870706,4.7165775,8.350976,0.0
gyr,927641732563515,0.16676621,-0.15149458,0.23701571,0.0
acc,927641734562226,-0.36870706,4.7429137,8.350976,0.0
gyr,927641734562226,0.16187929,-0.15332718,0.22968534,0.0
acc,927641736561601,-0.36391866,4.7740383,8.360553,0.0
gyr,927641736561601,0.15760323,-0.15454891,0.22113322,0.0
acc,927641738561992,-0.36391866,4.8123455,8.360553,0.0
rotVec,927641738561992,0.17973801,0.05316562,0.21337217,0.95882213
linAcc,927641738561992,-0.11629516,1.2097578,-0.7570362,0.0
gyr,927641738561992,0.15149458,-0.15821409,0.2144137,0.0
acc,927641740561171,-0.36631286,4.841076,8.37013,0.0
gyr,927641740561171,0.14477506,-0.1600467,0.20525073,0.0
acc,927641742561132,-0.35913026,4.8865657,8.394072,0.0
acc,927641744559960,-0.35194764,4.903325,8.401254,0.0
gyr,927641742561132,0.13744467,-0.16615535,0.19792034,0.0
gyr,927641744559960,0.13194689,-0.16554448,0.19364429,0.0
acc,927641746558398,-0.33758244,4.9416323,8.415619,0.0
rotVec,927641746558398,0.18214478,0.053316727,0.21387401,0.9582476
linAcc,927641746558398,-0.09958303,1.2946792,-0.6845722,0.0
gyr,927641746558398,0.122783914,-0.17165314,0.18509217,0.0
acc,927641748557109,-0.320823,4.984728,8.42759,0.0
gyr,927641748557109,0.112399206,-0.18081611,0.17654006,0.0
acc,927641750556210,-0.29927522,5.00867,8.446744,0.0
gyr,927641750556210,0.10323623,-0.18570304,0.16798794,0.0
acc,927641752555117,-0.2896984,5.023035,8.4587145,0.0
gyr,927641752555117,0.09285152,-0.19120082,0.15882497,0.0
acc,927641754554023,-0.2657564,5.0661306,8.468291,0.0
rotVec,927641754554023,0.18481918,0.053515963,0.21422088,0.95764685
linAcc,927641754554023,-0.03711897,1.3698914,-0.61223316,0.0
gyr,927641754554023,0.08124508,-0.19792034,0.14905111,0.0
acc,927641756553398,-0.22266077,5.092467,8.487445,0.0
gyr,927641756553398,0.06963864,-0.20280726,0.1386664,0.0
acc,927641758551914,-0.17238252,5.1020436,8.523358,0.0
gyr,927641758551914,0.056199603,-0.20769419,0.12950343,0.0
acc,927641760551406,-0.1412579,5.109226,8.5473,0.0
gyr,927641760551406,0.042760566,-0.21074851,0.115453534,0.0
acc,927641762551289,-0.1316811,5.118803,8.566454,0.0
rotVec,927641762551289,0.18772754,0.05370189,0.21437162,0.9570368
linAcc,927641762551289,0.087031215,1.3692436,-0.49242878,0.0
gyr,927641762551289,0.030543262,-0.21502456,0.105068825,0.0
acc,927641764550976,-0.1412579,5.121197,8.564059,0.0
gyr,927641764550976,0.014660766,-0.21991149,0.0983493,0.0
acc,927641766550625,-0.1316811,5.121197,8.580819,0.0
gyr,927641766550625,0.008552114,-0.22418754,0.08674286,0.0
acc,927641768549921,-0.12928689,5.109226,8.602366,0.0
gyr,927641768549921,-0.008552114,-0.22785273,0.07513642,0.0
acc,927641770548945,-0.11971009,5.080496,8.628703,0.0
rotVec,927641770548945,0.1907671,0.053869233,0.21436693,0.95642716
linAcc,927641770548945,0.088736996,1.2754645,-0.4072628,0.0
gyr,927641770548945,-0.026267206,-0.23884831,0.06169739,0.0
acc,927641772549218,-0.11971009,5.0637364,8.647857,0.0
gyr,927641772549218,-0.04642576,-0.24740042,0.050701816,0.0
acc,927641774549492,-0.107739076,5.0397944,8.66701,0.0
gyr,927641774549492,-0.065973446,-0.25473082,0.037873644,0.0
acc,927641776548632,-0.10055647,5.0134583,8.707711,0.0
gyr,927641776548632,-0.08979719,-0.26083946,0.026267206,0.0
acc,927641778548437,-0.10055647,4.9943047,8.746018,0.0
rotVec,927641778548437,0.19379508,0.053929996,0.21416377,0.9558604
linAcc,927641778548437,0.09647212,1.1345859,-0.26698017,0.0
gyr,927641778548437,-0.11056661,-0.27366763,0.017104227,0.0
acc,927641780547578,-0.11252748,4.9679685,8.834604,0.0
gyr,927641780547578,-0.13439035,-0.27977628,0.0061086523,0.0
acc,927641782546484,-0.12689269,4.9416323,8.954314,0.0
gyr,927641782546484,-0.15821409,-0.28588495,-0.004276057,0.0
acc,927641784545820,-0.12689269,4.9224787,9.021352,0.0
gyr,927641784545820,-0.18020524,-0.2938262,-0.013439035,0.0
acc,927641786545546,-0.11492168,4.9057193,9.157822,0.0
rotVec,927641786545546,0.19671431,0.053866547,0.21377505,0.9553544
linAcc,927641786545546,0.06962044,0.9939015,0.16704845,0.0
gyr,927641786545546,-0.18997909,-0.2968805,-0.02076942,0.0
acc,927641788544687,-0.10055647,4.891354,9.248801,0.0
gyr,927641788544687,-0.2144137,-0.30115658,-0.028710667,0.0
acc,927641790544843,-0.08619126,4.867412,9.31105,0.0
gyr,927641790544843,-0.23884831,-0.312763,-0.0421497,0.0
acc,927641792545898,-0.06464344,4.841076,9.375694,0.0
gyr,927641792545898,-0.26206118,-0.32253686,-0.051923547,0.0
acc,927641794547226,-0.055066638,4.8099513,9.471462,0.0
rotVec,927641794547226,0.19945492,0.053665847,0.21323466,0.95491827
linAcc,927641794547226,0.11587892,0.8498974,0.5015602,0.0
gyr,927641794547226,-0.28771752,-0.3286455,-0.062308256,0.0
acc,927641796546523,-0.050278235,4.783615,9.56723,0.0
gyr,927641796546523,-0.3115413,-0.3371976,-0.07452556,0.0
acc,927641798546367,-0.038307227,4.7429137,9.634268,0.0
gyr,927641798546367,-0.33475417,-0.34513888,-0.084910266,0.0
acc,927641800546015,-0.02633622,4.711789,9.715671,0.0
gyr,927641800546015,-0.3555236,-0.35185838,-0.096516706,0.0
acc,927641802545039,-0.033518825,4.6686935,9.811439,0.0
rotVec,927641802545039,0.20104422,0.05304296,0.21275504,0.95472664
linAcc,927641802545039,0.12080562,0.6827328,0.85271645,0.0
gyr,927641802545039,-0.37507126,-0.3585779,-0.1020145,0.0
acc,927641804544726,-0.011971008,4.6160207,9.907207,0.0
gyr,927641804544726,-0.39706242,-0.36041048,-0.10934488,0.0
acc,927641806544179,0.0,4.584896,9.9550905,0.0
gyr,927641806544179,-0.408058,-0.3585779,-0.112399206,0.0
acc,927641808543203,0.02873042,4.522647,10.0748005,0.0
gyr,927641808543203,-0.42394048,-0.35735616,-0.118507855,0.0
acc,927641810542226,0.062249243,4.4580035,10.189722,0.0
rotVec,927641810542226,0.20153925,0.051968582,0.21202557,0.9548437
linAcc,927641810542226,0.19739267,0.4675374,1.2326965,0.0
gyr,927641810542226,-0.44043383,-0.3549127,-0.12095132,0.0
acc,927641812540546,0.10055647,4.381389,10.309433,0.0
gyr,927641812540546,-0.4550946,-0.34697145,-0.12644911,0.0
acc,927641814539843,0.1340753,4.3143516,10.45069,0.0
gyr,927641814539843,-0.46853364,-0.34025195,-0.1301143,0.0
acc,927641816539140,0.16519992,4.247314,10.601525,0.0
gyr,927641816539140,-0.4801401,-0.33414328,-0.13255776,0.0
acc,927641818538085,0.20111294,4.187459,10.752359,0.0
rotVec,927641818538085,0.2010279,0.050626215,0.21130791,0.9551826
linAcc,927641818538085,0.3164096,0.21152759,1.7885952,0.0
gyr,927641818538085,-0.48930305,-0.32498032,-0.13622294,0.0
acc,927641820536171,0.22744916,4.1395745,10.900801,0.0
gyr,927641820536171,-0.49541172,-0.31703907,-0.13988814,0.0
acc,927641822535507,0.24420857,4.1060557,11.042058,0.0
gyr,927641822535507,-0.4990769,-0.30665436,-0.14660765,0.0
acc,927641824534648,0.25378537,4.084508,11.180922,0.0
gyr,927641824534648,-0.49968776,-0.29626966,-0.14966199,0.0
acc,927641826533476,0.25857377,4.0773253,11.255142,0.0
rotVec,927641826533476,0.1997359,0.049276028,0.21096489,0.95559996
linAcc,927641826533476,0.3556774,0.12989116,2.2785769,0.0
gyr,927641826533476,-0.49968776,-0.29138273,-0.15210545,0.0
acc,927641828531875,0.25617957,4.060566,11.394006,0.0
gyr,927641828531875,-0.49541172,-0.28038713,-0.15699236,0.0
acc,927641830531132,0.24660277,4.072537,11.520899,0.0
gyr,927641830531132,-0.48808134,-0.27000242,-0.16371189,0.0
acc,927641832529296,0.24181437,4.1156325,11.621455,0.0
gyr,927641832529296,-0.47952923,-0.25717425,-0.16615535,0.0
acc,927641834528203,0.22505496,4.177882,11.736377,0.0
rotVec,927641834528203,0.19808981,0.047940735,0.21023141,0.95617205
linAcc,927641834528203,0.30733058,0.2652917,2.744422,0.0
gyr,927641834528203,-0.46486846,-0.24495697,-0.17104226,0.0
acc,927641836527421,0.19871874,4.249708,11.832145,0.0
gyr,927641836527421,-0.4465425,-0.23151793,-0.17715092,0.0
acc,927641838527187,0.16759412,4.3167458,11.899182,0.0
gyr,927641838527187,-0.42394048,-0.21380283,-0.1826487,0.0
acc,927641840525781,0.12449849,4.4005427,11.956643,0.0
gyr,927641840525781,-0.4007276,-0.1966986,-0.18448131,0.0
acc,927641842524648,0.10534488,4.4699745,12.004527,0.0
rotVec,927641842524648,0.1965489,0.04700955,0.21013558,0.9565573
linAcc,927641842524648,0.17723566,0.58872485,2.998911,0.0
gyr,927641842524648,-0.3726278,-0.17837265,-0.19058995,0.0
acc,927641844524687,0.079008654,4.5298295,12.030864,0.0
gyr,927641844524687,-0.34269542,-0.16249016,-0.19303341,0.0
acc,927641846524531,0.07182605,4.5537715,12.040441,0.0
gyr,927641846524531,-0.30787608,-0.14721853,-0.19486602,0.0
acc,927641848523164,0.06703765,4.6040497,12.035652,0.0
gyr,927641848523164,-0.29016098,-0.13805555,-0.19486602,0.0
acc,927641850521914,0.06464344,4.6399627,12.014104,0.0
rotVec,927641850521914,0.19538794,0.046286758,0.20933443,0.9570059
linAcc,927641850521914,0.13123599,0.7824812,2.9982405,0.0
gyr,927641850521914,-0.25350907,-0.1282817,-0.19425514,0.0
acc,927641852520820,0.08140286,4.663905,11.98298,0.0
gyr,927641852520820,-0.21685717,-0.115453534,-0.19425514,0.0
acc,927641854520156,0.11252748,4.663905,11.939884,0.0
gyr,927641854520156,-0.17470746,-0.10567969,-0.19242255,0.0
acc,927641856519296,0.16519992,4.644751,11.87524,0.0
gyr,927641856519296,-0.13561209,-0.096516706,-0.19120082,0.0
acc,927641858519453,0.21787235,4.6255975,11.803414,0.0
rotVec,927641858519453,0.19469865,0.045847554,0.20854473,0.9573398
linAcc,927641858519453,0.28236705,0.7822921,2.7814837,0.0
gyr,927641858519453,-0.09773844,-0.09162979,-0.18875736,0.0
acc,927641860518984,0.2777274,4.584896,11.731588,0.0
gyr,927641860518984,-0.059864793,-0.08552113,-0.18875736,0.0
acc,927641862518359,0.34955344,4.5322237,11.626244,0.0
gyr,927641862518359,-0.025045475,-0.08307768,-0.18753563,0.0
acc,927641864517500,0.4237737,4.486734,11.51611,0.0
gyr,927641864517500,0.004886922,-0.07819075,-0.18570304,0.0
acc,927641866516796,0.46686932,4.4580035,11.468226,0.0
rotVec,927641866516796,0.19454268,0.045725964,0.20822772,0.9574464
linAcc,927641866516796,0.53102404,0.6180017,2.4448872,0.0
gyr,927641866516796,0.034208454,-0.07452556,-0.18753563,0.0
acc,927641868515195,0.5482722,4.402937,11.336545,0.0
gyr,927641868515195,0.04520403,-0.07452556,-0.18875736,0.0
acc,927641870514414,0.6344634,4.3406878,11.200075,0.0
gyr,927641870514414,0.06841691,-0.07269296,-0.19242255,0.0
acc,927641872513867,0.7038953,4.2999864,11.08276,0.0
gyr,927641872513867,0.08368854,-0.06536258,-0.1966986,0.0
acc,927641874512539,0.78050977,4.2664676,10.96305,0.0
rotVec,927641874512539,0.19478895,0.04564818,0.20742871,0.9575734
